time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2004-11-09 06:05:00,3650.0,3650.0,252.0,40.2,1.3,0.186,0.0923,0.0198
2004-11-09 06:10:00,4730.0,4730.0,236.0,39.9,1.32,0.188,0.0929,0.0198
2004-11-09 06:15:00,4280.0,4280.0,230.0,37.9,1.62,0.251,0.108,0.0197
2004-11-09 06:20:00,3400.0,3400.0,286.0,41.0,1.06,0.146,0.0809,0.0198
2004-11-09 06:25:00,6930.0,6930.0,245.0,40.8,0.982,0.14,0.0785,0.0198
2004-11-09 06:30:00,5320.0,5320.0,257.0,43.2,1.25,0.176,0.0897,0.02
2004-11-09 06:35:00,5650.0,5650.0,279.0,45.9,1.2,0.239,0.167,0.0622
2004-11-09 06:40:00,5550.0,5550.0,236.0,40.7,1.68,0.256,0.11,0.0197
2004-11-09 06:45:00,6020.0,6020.0,233.0,39.3,1.14,0.165,0.0861,0.0198
2004-11-09 06:50:00,7520.0,7520.0,248.0,42.4,1.25,0.18,0.0906,0.0198
2004-11-09 06:55:00,6860.0,6860.0,199.0,35.2,1.31,0.204,0.0964,0.0198
2004-11-09 07:00:00,8430.0,8430.0,230.0,38.5,1.18,0.179,0.0895,0.0198
2004-11-09 07:05:00,7900.0,7900.0,239.0,40.4,1.15,0.168,0.0869,0.0198
2004-11-09 07:10:00,6830.0,6830.0,246.0,41.5,0.935,0.134,0.0766,0.0198
2004-11-09 07:15:00,6650.0,6650.0,275.0,44.9,1.47,0.212,0.0991,0.0197
2004-11-09 07:20:00,8560.0,8560.0,237.0,41.0,1.64,0.25,0.108,0.0197
2004-11-09 07:25:00,9980.0,9980.0,227.0,38.2,0.843,0.122,0.0724,0.0198
2004-11-09 07:30:00,9270.0,9270.0,258.0,47.9,1.58,0.277,0.159,0.0445
2004-11-09 07:35:00,7720.0,7720.0,219.0,40.1,0.935,0.134,0.0766,0.0198
2004-11-09 07:40:00,7080.0,7080.0,234.0,42.1,1.2,0.17,0.0877,0.0198
2004-11-09 07:45:00,8340.0,8340.0,255.0,47.9,1.89,0.274,0.114,0.0197
2004-11-09 07:50:00,7340.0,7340.0,213.0,38.6,1.14,0.225,0.151,0.0535
2004-11-09 07:55:00,8360.0,8360.0,191.0,33.4,1.24,0.192,0.0931,0.02
2004-11-09 08:00:00,9210.0,9210.0,178.0,34.4,1.36,0.223,0.113,0.0265
2004-11-09 08:05:00,8720.0,8720.0,148.0,27.3,0.8,0.196,0.153,0.0705
2004-11-09 08:10:00,9070.0,9070.0,213.0,37.8,0.916,0.135,0.0767,0.0198
2004-11-09 08:15:00,9140.0,9140.0,178.0,31.9,0.809,0.123,0.0726,0.02
2004-11-09 08:20:00,9520.0,9520.0,184.0,35.3,1.82,0.334,0.16,0.0355
2004-11-09 08:25:00,9550.0,9550.0,241.0,44.9,1.36,0.216,0.111,0.0265
2004-11-09 08:30:00,9360.0,9360.0,182.0,35.3,1.17,0.175,0.0887,0.0198
2004-11-09 08:35:00,9230.0,9230.0,203.0,36.9,1.48,0.219,0.101,0.0197
2004-11-09 08:40:00,8890.0,8890.0,254.0,44.0,1.39,0.199,0.0957,0.0198
2004-11-09 08:45:00,9090.0,9090.0,204.0,38.8,1.65,0.25,0.108,0.0197
2004-11-09 08:50:00,9020.0,9020.0,253.0,43.6,1.48,0.212,0.0993,0.0197
2004-11-09 08:55:00,8920.0,8920.0,229.0,40.2,1.57,0.303,0.18,0.0535
2004-11-09 09:00:00,8660.0,8660.0,217.0,41.2,1.91,0.29,0.118,0.0197
2004-11-09 09:05:00,8960.0,8960.0,259.0,44.2,1.35,0.187,0.0929,0.0198
2004-11-09 09:10:00,8470.0,8470.0,247.0,42.9,1.02,0.207,0.153,0.0619
2004-11-09 09:15:00,8450.0,8450.0,266.0,47.4,1.7,0.304,0.167,0.0445
2004-11-09 09:20:00,8370.0,8370.0,285.0,47.5,1.85,0.263,0.112,0.0197
2004-11-09 09:25:00,8180.0,8180.0,261.0,46.7,1.25,0.172,0.0885,0.0198
2004-11-09 09:30:00,5170.0,5170.0,422.0,58.3,1.18,0.155,0.0841,0.0198
2004-11-09 09:35:00,6560.0,6560.0,290.0,42.7,1.17,0.163,0.0859,0.0198
2004-11-09 09:40:00,6120.0,6120.0,260.0,40.3,1.58,0.239,0.106,0.0197
2004-11-09 09:45:00,8210.0,8210.0,248.0,40.2,1.13,0.165,0.0861,0.0198
2004-11-09 09:50:00,7770.0,7770.0,243.0,38.3,0.971,0.134,0.0769,0.0198
2004-11-09 09:55:00,5150.0,5150.0,266.0,39.5,1.19,0.175,0.0887,0.0198
2004-11-09 10:00:00,5910.0,5910.0,251.0,40.5,1.18,0.17,0.0877,0.0198
2004-11-09 10:05:00,5330.0,5330.0,235.0,37.8,1.72,0.274,0.113,0.0197
2004-11-09 10:10:00,3340.0,3340.0,221.0,34.4,1.22,0.185,0.0912,0.0198
2004-11-09 10:15:00,1390.0,1390.0,244.0,36.3,1.11,0.165,0.0857,0.0198
2004-11-09 10:20:00,728.0,728.0,245.0,38.4,1.25,0.188,0.0923,0.0198
2004-11-09 10:25:00,409.0,409.0,239.0,36.8,0.824,0.13,0.0809,0.0246
2004-11-09 10:30:00,211.0,211.0,263.0,40.4,1.27,0.191,0.0929,0.0198
2004-11-09 10:35:00,321.0,321.0,256.0,37.2,1.25,0.185,0.0916,0.0198
2004-11-09 10:40:00,423.0,423.0,281.0,43.6,1.1,0.156,0.0836,0.0198
2004-11-09 10:45:00,502.0,502.0,275.0,44.4,1.22,0.235,0.16,0.0577
2004-11-09 10:50:00,1080.0,1080.0,278.0,43.8,0.955,0.134,0.0767,0.0198
2004-11-09 10:55:00,1320.0,1320.0,292.0,46.8,1.16,0.159,0.0849,0.0198
2004-11-09 11:00:00,1920.0,1920.0,270.0,42.3,1.51,0.218,0.101,0.0197
2004-11-09 11:05:00,2390.0,2390.0,285.0,47.0,1.06,0.146,0.0809,0.0198
2004-11-09 11:10:00,1270.0,1270.0,273.0,44.2,1.46,0.21,0.0986,0.0198
2004-11-09 11:15:00,520.0,520.0,284.0,48.3,1.65,0.264,0.137,0.0331
2004-11-09 11:20:00,390.0,390.0,300.0,52.6,1.1,0.144,0.0807,0.0198
2004-11-09 11:25:00,1260.0,1260.0,300.0,51.9,1.1,0.149,0.0818,0.0198
2004-11-09 11:30:00,472.0,472.0,330.0,56.1,1.15,0.227,0.169,0.0695
2004-11-09 11:35:00,267.0,267.0,302.0,50.1,1.3,0.281,0.21,0.0733
2004-11-09 11:40:00,160.0,160.0,310.0,52.0,1.32,0.18,0.0912,0.0198
2004-11-09 11:45:00,325.0,325.0,291.0,50.9,1.28,0.17,0.0885,0.0198
2004-11-09 11:50:00,1800.0,1800.0,264.0,46.2,1.45,0.198,0.0959,0.0198
2004-11-09 11:55:00,851.0,851.0,294.0,49.5,2.07,0.294,0.119,0.0197
2004-11-09 12:00:00,801.0,801.0,325.0,56.8,1.94,0.255,0.111,0.0197
2004-11-09 12:05:00,1200.0,1200.0,291.0,50.6,1.32,0.21,0.133,0.0414
2004-11-09 12:10:00,659.0,659.0,308.0,54.5,1.3,0.319,0.258,0.106
2004-11-09 12:15:00,396.0,396.0,338.0,58.3,1.33,0.168,0.0883,0.0198
2004-11-09 12:20:00,906.0,906.0,305.0,49.8,1.15,0.272,0.221,0.1
2004-11-09 12:25:00,2410.0,2410.0,300.0,50.8,1.32,0.191,0.104,0.0261
2004-11-09 12:30:00,3850.0,3850.0,275.0,47.2,1.61,0.223,0.102,0.0197
2004-11-09 12:35:00,1340.0,1340.0,271.0,47.9,1.2,0.162,0.0859,0.0198
2004-11-09 12:40:00,616.0,616.0,284.0,47.0,1.25,0.172,0.0885,0.0198
2004-11-09 12:45:00,1490.0,1490.0,301.0,44.5,0.851,0.117,0.0713,0.0198
2004-11-09 12:50:00,393.0,393.0,307.0,49.3,0.518,0.106,0.0897,0.0366
2004-11-09 12:55:00,610.0,610.0,280.0,42.3,0.211,0.0405,0.0364,0.0196
2004-11-09 13:00:00,221.0,221.0,270.0,43.4,1.49,0.219,0.101,0.0197
2004-11-09 13:05:00,419.0,419.0,272.0,41.3,1.25,0.184,0.0912,0.0198
2004-11-09 13:10:00,840.0,840.0,258.0,40.0,0.55,0.123,0.102,0.0406
2004-11-09 13:15:00,264.0,264.0,251.0,41.6,1.16,0.161,0.0853,0.0198
2004-11-09 13:20:00,260.0,260.0,237.0,39.0,1.71,0.261,0.111,0.0197
2004-11-09 13:25:00,305.0,305.0,243.0,37.0,1.01,0.147,0.0805,0.0198
2004-11-09 13:30:00,469.0,469.0,260.0,43.9,1.58,0.229,0.104,0.0197
2004-11-09 13:35:00,446.0,446.0,244.0,39.4,1.22,0.178,0.0897,0.0198
2004-11-09 13:40:00,410.0,410.0,233.0,40.8,1.2,0.168,0.0873,0.0198
2004-11-09 13:45:00,319.0,319.0,229.0,36.4,0.752,0.181,0.149,0.0637
2004-11-09 13:50:00,711.0,711.0,225.0,35.7,1.18,0.247,0.17,0.063
2004-11-09 13:55:00,1260.0,1260.0,259.0,41.2,1.15,0.168,0.0869,0.0198
2004-11-09 14:00:00,1080.0,1080.0,221.0,34.5,0.214,0.05,0.0457,0.0288
2004-11-09 14:05:00,440.0,440.0,250.0,42.4,1.63,0.245,0.107,0.0197
2004-11-09 14:10:00,423.0,423.0,252.0,44.8,1.68,0.331,0.204,0.0643
2004-11-09 14:15:00,419.0,419.0,235.0,41.2,1.01,0.145,0.08,0.0198
2004-11-09 14:20:00,514.0,514.0,250.0,41.9,1.07,0.148,0.0813,0.0198
2004-11-09 14:25:00,842.0,842.0,231.0,39.5,1.38,0.195,0.0948,0.0198
2004-11-09 14:30:00,898.0,898.0,218.0,34.5,0.832,0.121,0.0721,0.0198
2004-11-09 14:35:00,776.0,776.0,228.0,40.9,1.21,0.233,0.157,0.0555
2004-11-09 14:40:00,849.0,849.0,213.0,34.3,0.649,0.165,0.139,0.0658
2004-11-09 14:45:00,448.0,448.0,214.0,36.4,1.04,0.153,0.0824,0.0198
2004-11-09 14:50:00,357.0,357.0,240.0,38.0,1.18,0.175,0.0887,0.0198
2004-11-09 14:55:00,378.0,378.0,227.0,39.2,1.55,0.229,0.103,0.0197
2004-11-09 15:00:00,679.0,679.0,268.0,44.0,1.19,0.171,0.0877,0.0198
2004-11-09 15:05:00,610.0,610.0,250.0,43.8,1.36,0.196,0.0948,0.0198
2004-11-09 15:10:00,656.0,656.0,227.0,36.4,0.82,0.12,0.0718,0.0198
2004-11-09 15:15:00,1580.0,1580.0,219.0,41.1,1.5,0.227,0.103,0.0197
2004-11-09 15:20:00,1950.0,1950.0,198.0,33.4,0.964,0.21,0.156,0.0646
2004-11-09 15:25:00,1840.0,1840.0,198.0,33.7,0.923,0.184,0.129,0.049
2004-11-09 15:30:00,2530.0,2530.0,191.0,32.4,0.495,0.112,0.0931,0.0377
2004-11-09 15:35:00,1210.0,1210.0,169.0,26.2,0.733,0.119,0.0706,0.0198
2004-11-09 15:40:00,883.0,883.0,165.0,28.9,1.03,0.162,0.0843,0.0198
2004-11-09 15:45:00,461.0,461.0,172.0,29.3,1.34,0.226,0.101,0.0197
2004-11-09 15:50:00,200.0,200.0,158.0,26.3,1.19,0.309,0.227,0.0883
2004-11-09 15:55:00,1140.0,1140.0,161.0,25.8,0.466,0.108,0.0899,0.0366
2004-11-09 16:00:00,1620.0,1620.0,142.0,26.0,1.16,0.195,0.0931,0.0198
2004-11-09 16:05:00,938.0,938.0,146.0,25.5,0.762,0.121,0.0714,0.0198
2004-11-09 16:10:00,2170.0,2170.0,152.0,25.5,0.678,0.108,0.067,0.0198
2004-11-09 16:15:00,1630.0,1630.0,141.0,26.6,1.19,0.189,0.092,0.0198
2004-11-09 16:20:00,1390.0,1390.0,141.0,25.1,0.946,0.22,0.154,0.0601
2004-11-09 16:25:00,2820.0,2820.0,144.0,26.4,1.04,0.277,0.213,0.0824
2004-11-09 16:30:00,1110.0,1110.0,139.0,24.3,0.885,0.172,0.111,0.037
2004-11-09 16:35:00,2060.0,2060.0,142.0,25.2,1.08,0.176,0.0881,0.0198
2004-11-09 16:40:00,2220.0,2220.0,142.0,24.5,0.755,0.12,0.0711,0.0198
2004-11-09 16:45:00,749.0,749.0,139.0,25.0,1.51,0.382,0.255,0.094
2004-11-09 16:50:00,1160.0,1160.0,142.0,24.4,0.916,0.143,0.0787,0.0198
2004-11-09 16:55:00,2320.0,2320.0,137.0,22.2,1.3,0.237,0.103,0.0197
2004-11-09 17:00:00,969.0,969.0,132.0,21.9,0.879,0.258,0.203,0.0904
2004-11-09 17:05:00,2600.0,2600.0,148.0,25.4,0.719,0.118,0.0701,0.0198
2004-11-09 17:10:00,1950.0,1950.0,142.0,24.7,1.41,0.33,0.205,0.0681
2004-11-09 17:15:00,1530.0,1530.0,139.0,23.7,0.611,0.102,0.0643,0.0198
2004-11-09 17:20:00,2330.0,2330.0,152.0,26.1,1.39,0.294,0.167,0.0479
2004-11-09 17:25:00,1600.0,1600.0,153.0,27.2,1.02,0.214,0.147,0.0542
2004-11-09 17:30:00,1380.0,1380.0,147.0,25.8,1.21,0.199,0.0944,0.0198
2004-11-09 17:35:00,1530.0,1530.0,159.0,27.2,0.662,0.104,0.0655,0.0198
2004-11-09 17:40:00,757.0,757.0,151.0,27.0,1.3,0.207,0.0968,0.0198
2004-11-09 17:45:00,1560.0,1560.0,177.0,33.5,1.74,0.288,0.116,0.0197
2004-11-09 17:50:00,1440.0,1440.0,158.0,28.9,1.39,0.324,0.218,0.0802
2004-11-09 17:55:00,378.0,378.0,160.0,28.7,0.953,0.147,0.0802,0.0198
2004-11-09 18:00:00,815.0,815.0,155.0,26.7,0.889,0.137,0.0769,0.0198
2004-11-09 18:05:00,1610.0,1610.0,147.0,25.9,1.07,0.176,0.0897,0.0212
2004-11-09 18:10:00,1020.0,1020.0,144.0,25.7,1.26,0.239,0.126,0.0322
2004-11-09 18:15:00,786.0,786.0,152.0,29.3,1.52,0.249,0.107,0.0197
2004-11-09 18:20:00,1120.0,1120.0,166.0,30.3,0.305,0.0973,0.0906,0.0667
2004-11-09 18:25:00,624.0,624.0,176.0,29.1,1.06,0.236,0.164,0.0622
2004-11-09 18:30:00,1270.0,1270.0,171.0,30.3,0.497,0.112,0.0931,0.0377
2004-11-09 18:35:00,880.0,880.0,153.0,27.5,1.09,0.229,0.156,0.0575
2004-11-09 18:40:00,896.0,896.0,169.0,30.3,1.13,0.177,0.0889,0.0198
2004-11-09 18:45:00,1680.0,1680.0,188.0,33.7,1.23,0.287,0.21,0.0759
2004-11-09 18:50:00,93.0,93.0,186.0,28.7,0.993,0.258,0.201,0.0791
2004-11-09 18:55:00,86.2,86.2,163.0,27.2,0.757,0.12,0.0711,0.0198
2004-11-09 19:00:00,67.2,67.2,178.0,30.9,1.45,0.221,0.101,0.0197
2004-11-09 19:05:00,97.8,97.8,186.0,33.2,1.47,0.252,0.108,0.0197
2004-11-09 19:10:00,38.7,38.7,146.0,25.2,1.25,0.296,0.206,0.0802
2004-11-09 19:15:00,65.9,65.9,161.0,28.0,1.52,0.259,0.109,0.0197
2004-11-09 19:20:00,47.3,47.3,169.0,31.2,1.54,0.248,0.107,0.0197
2004-11-09 19:25:00,34.2,34.2,140.0,24.9,1.26,0.207,0.0964,0.0198
2004-11-09 19:30:00,56.9,56.9,111.0,19.3,1.23,0.222,0.0998,0.0197
2004-11-09 19:35:00,44.8,44.8,118.0,21.2,1.46,0.303,0.152,0.037
2004-11-09 19:40:00,54.3,54.3,108.0,20.7,1.6,0.305,0.129,0.0245
2004-11-09 19:45:00,63.0,63.0,141.0,25.4,1.31,0.22,0.0995,0.0197
2004-11-09 19:50:00,30.7,30.7,88.3,16.9,1.8,0.373,0.133,0.0196
